# unix_время	событие	стратегия	радиус_м	частота	альфа	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-15T07:56:35
1789827829.850	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		37635	{ "key": "41", "slot": 2 }
1789827830.343	настройка_открыта	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv				input_source
1789827830.344	intent	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		38129	{ "do": "edit", "view": "browse", "folder": "settings_sphere_adv", "setting": "input_source" }
1789827831.762	настройка_значение	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv				input_source=auto
1789827832.785	настройка_значение	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv				input_source=controllers
1789827833.373	настройка_значение	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv				input_source=hands
1789827833.386	folder	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		41171	{ "folder": "settings_sphere_adv", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789827833.387	настройки_ввода	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				hands
1789827833.387	источник	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				hands: ручной выбор | { "profile": { "left": "/interaction_profiles/oculus/touch_controller", "right": "/interaction_profiles/oculus/touch_controller" }, "ctrl_pose": { "left": true, "right": true }, "ctrl_in": { "left": false, "right": false }, "hand_ok": { "left": false, "right": false }, "hand_src": { "left": 0, "right": 0 }, "conflicts": 0, "mode": "hands" }
1789827833.395	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		41180	{ "key": "41", "slot": 0 }
1789827840.396	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48181	{ "key": "40", "slot": 4 }
1789827840.418	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48203	{ "key": "41", "slot": 0 }
1789827840.439	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48224	{ "key": "13", "slot": -2 }
1789827840.450	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48235	{ "key": "12", "slot": -2 }
1789827840.462	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48247	{ "key": "5", "slot": -2 }
1789827840.473	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48258	{ "key": "3", "slot": -2 }
1789827840.528	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48313	{ "key": "2", "slot": -2 }
1789827840.550	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48335	{ "key": "1", "slot": -2 }
1789827840.562	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48346	{ "key": "2", "slot": -2 }
1789827841.028	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48813	{ "key": "5", "slot": -2 }
1789827841.073	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		48858	{ "key": "6", "slot": -2 }
1789827841.096	рука_drag	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				{ "key": "42", "travel_cm": 36.8, "ms": 698 }
1789827841.217	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		49002	{ "key": "8", "slot": -2 }
1789827841.317	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		49102	{ "key": "40", "slot": 4 }
1789827851.351	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		59136	{ "key": "41", "slot": 0 }
1789827851.374	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		59158	{ "key": "73", "slot": 1 }
1789827851.474	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		59259	{ "key": "72", "slot": 6 }
1789827851.496	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		59281	{ "key": "71", "slot": -2 }
1789827851.596	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		59381	{ "key": "73", "slot": 1 }
1789827851.663	рука_drag	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				{ "key": "70", "travel_cm": 15.71, "ms": 356 }
1789827851.952	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		59736	{ "key": "39", "slot": 2 }
1789827853.508	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		61292	{ "key": "38", "slot": 3 }
1789827853.641	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		61426	{ "key": "39", "slot": 2 }
1789827854.208	рука_drag	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				{ "key": "61", "travel_cm": 6.12, "ms": 789 }
1789827864.475	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		72260	{ "key": "63", "slot": -2 }
1789827864.664	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		72449	{ "key": "66", "slot": -2 }
1789827864.853	рука_drag	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				{ "key": "84", "travel_cm": 10.86, "ms": 1211 }
1789827865.008	active	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv	img_ocean		72793	{ "key": "39", "slot": 2 }
1789827866.242	рука_pinch	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				{  }
1789827866.453	настройка_значение	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				input_source=auto
1789827867.753	рука_pinch	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				{  }
1789827868.009	панель_кнопка	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				done
1789827868.010	настройка_сохранена	globe	14.5	6.7	6.85	3	face	hands		settings_sphere_adv				input_source=auto
1789827869.111	folder	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		76896	{ "folder": "settings_sphere_adv", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789827869.111	настройки_ввода	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv				controllers
1789827869.112	источник	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv				controllers: профиль правой | { "profile": { "left": "/interaction_profiles/oculus/touch_controller", "right": "/interaction_profiles/oculus/touch_controller" }, "ctrl_pose": { "left": false, "right": false }, "ctrl_in": { "left": false, "right": true }, "hand_ok": { "left": false, "right": false }, "hand_src": { "left": 0, "right": 0 }, "conflicts": 0, "mode": "auto" }
1789827869.120	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		76905	{ "key": "73", "slot": 3 }
1789827869.153	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		76938	{ "key": "39", "slot": 0 }
1789827869.365	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		77150	{ "key": "87", "slot": 6 }
1789827869.376	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		77161	{ "key": "66", "slot": 1 }
1789827869.397	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		77182	{ "key": "39", "slot": 0 }
1789827874.532	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		82317	{ "key": "66", "slot": 1 }
1789827874.832	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		82617	{ "key": "87", "slot": 6 }
1789827875.654	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		83439	{ "key": "37", "slot": -2 }
1789827876.143	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		83928	{ "key": "38", "slot": 2 }
1789827876.543	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		84328	{ "key": "41", "slot": -1 }
1789827877.023	folder	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		84808	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827877.023	intent	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		84808	{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789827877.032	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		84817	{ "key": "38", "slot": 0 }
1789827879.554	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		87339	{ "key": "39", "slot": 3 }
1789827880.254	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		88039	{ "key": "41", "slot": 2 }
1789827881.410	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		89195	{ "key": "40", "slot": -1 }
1789827882.878	folder	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		90663	{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789827882.878	intent	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		90663	{ "do": "reload", "view": "browse", "folder": "settings" }
1789827882.888	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		90673	{ "key": "40", "slot": 0 }
1789827884.366	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		92151	{ "key": "8", "slot": -1 }
1789827884.845	folder	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		92630	{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789827884.845	intent	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		92630	{ "do": "reload", "view": "browse", "folder": "" }
1789827884.855	active	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		92640	{ "key": "42", "slot": 1 }
1789827885.955	active	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		93740	{ "key": "8", "slot": 0 }
1789827887.099	active	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		94884	{ "key": "7", "slot": 5 }
1789827889.678	intent	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		97462	{ "do": "exit", "view": "browse", "folder": "" }
1789827889.680	выход	globe	14.5	6.7	6.85	3	face	controllers						выгрузка в /storage/emulated/0/Download/VRGE/2026-09-19_19-24-49
# unix_время	событие	поверхность	радиус_см	ячейка_см	ячейка_факт_см	уровень_глобуса	вращение_рукой	ввод	профиль	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-20T11:28:12
1789885692.684	профиль_открыт	globe	14.5	6.7	6.85	3	face	controllers	p18fd0f41789e					Основной; создан, перенесено ["settings_controllers.cfg", "settings_hands.cfg", "settings_common.cfg", "favorites.cfg"]
1789885692.729	сессия_openxr	globe	14.5	6.7	6.85	3	face	controllers	p18fd0f41789e					session_begun кадр 0
1789885692.811	модели_контроллеров	globe	14.5	6.7	6.85	3	face	controllers	p18fd0f41789e					FB
1789885693.399	сессия_openxr	globe	14.5	6.7	6.85	3	face	controllers	p18fd0f41789e					session_visible кадр 1
1789885693.399	сессия_openxr	globe	14.5	6.7	6.85	3	face	controllers	p18fd0f41789e					session_focussed кадр 1
1789885694.448	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885694.449	toggle	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "open": true }
1789885698.812	folder	globe	20.0	15.0	15.07	1	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885703.325	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885707.832	folder	globe_hex	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885712.427	folder	octa	20.0	1.5	3.65	21	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885717.008	folder	rings	20.0	1.5	3.29	16	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885721.617	folder	fib	20.0	1.5	3.47	27	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885726.163	folder	fib	8.0	1.5	1.49	26	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885726.164	настройка_значение	fib	8.0	1.5	1.49	26	face	controllers	p18fd0f41789e					radius_cm=8.0
1789885726.185	folder	fib	17.5	1.5	3.04	27	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885726.185	настройка_значение	fib	17.5	1.5	3.04	27	face	controllers	p18fd0f41789e					radius_cm=17.5
1789885726.202	folder	fib	20.0	1.5	3.47	27	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885726.281	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885761.494	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789885761.495	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789885761.507	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789885761.508	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789885766.026	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789885766.027	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789885766.027	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789885766.028	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885766.028	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "browse", "folder": "" }
1789885766.029	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789885766.029	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789885766.039	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789885766.039	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789885770.558	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789885770.559	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789885770.559	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789885770.560	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789885770.560	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "browse", "folder": "" }
1789885770.563	клавиатура	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					show
1789885770.578	toggle	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "open": false }
1789885770.696	самопроверка	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e			PASS		{ "глобус уровень 13, 632 ячеек, вращение": { "gpu95": 2.19300007820129, "cpu95": 0.19699999690056, "proc95": 1.962, "over": 0 }, "глобус крупный: уровень 1, 32 ячеек, радиус 20.0 см, вращение": { "gpu95": 1.92900002002716, "cpu95": 0.18400000035763, "proc95": 1.867, "over": 0 }, "линза α=0.037, 700 ячеек, вращение": { "gpu95": 2.96399998664856, "cpu95": 0.36199998855591, "proc95": 6.765, "over": 0 }, "pin_ms": 40.064 }
1789885770.697	ввод_готов	globe	14.5	6.7	6.85	3	face	controllers	p18fd0f41789e					controllers
1789885773.607	folder	globe	14.5	6.7	6.85	3	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
